Mensagem Anterior,Data,Mensagem Cliente 1,Mensagem Cliente 2,Mensagem Cliente 3,Mensagem Cliente 4,Mensagem Cliente 5,Mensagem Cliente 6,Mensagem Cliente 7,Status,ADCCID,Service,Concatenacao
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:21,,,,,,,,,8a6dc52f-fd59-408c-a6fd-8daa6e316cc1,348941278,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:21,,,,,,,,,12df0b25-2cd1-4567-bc6f-e6b3455d6bf9,156995489,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:21,Ok,Ok,,,,,,,3ba83d49-5496-4aa0-9fc3-83818b4f9cea,106082650,Ok Ok         
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:22,,,,,,,,,b189b8e0-b6dc-43a5-bce2-5d8215f3cdfd,258561775,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:23,,,,,,,,,6d133480-ee53-4d75-bddf-3c5e1e74510f,146790658,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:24,??,Ok,,,,,,,d9f9d963-872c-4b56-a4eb-add899ff9c23,145076404,?? Ok         
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:25,,,,,,,,,c180ce94-41fd-41c0-a800-19ae65d1c1cb,329883912,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:26,,,,,,,,,f7ec4c13-1d18-475c-9b83-27005962d5d7,334685910,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:26,Mais 24hs????,Estou desde ontem com este problema,,,,,,,30c74470-8bbe-41ae-beab-e00b958dec8a,119662998,Mais 24hs???? Estou desde ontem com este problema         
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:27,Olá preciso de ajuda,,,,,,,,d7a6f0ba-f76a-42b3-8e91-99a0a7f14e1b,349393192,Olá preciso de ajuda          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:28,,,,,,,,,482c7775-6260-43dd-a364-c3e6c61b70c4,344587617,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:30,Ok.,,,,,,,,12b46870-ef77-4cb7-8217-b3c7f15b311c,285984395,Ok.          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:34,,,,,,,,,493274eb-538c-436a-83cf-84850bcda90c,197851342,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:35,Ok,,,,,,,,cddc08f8-2445-4737-a4cc-b946cb0f8643,142501768,Ok          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:36,Não teria como ser resolvido antes,Merda,,,,,,,fe084ee6-9603-404b-aeaa-5fc09670b707,334737642,Não teria como ser resolvido antes Merda         
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:37,,,,,,,,,48bc6751-7a4a-40fb-9e5e-a1b8a4301cd6,336986805,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:37,Mas desde segunda feira que fala 24 horas,,,,,,,,55b71fa4-f9e2-4d7b-96b9-6210d74c77d2,328202763,Mas desde segunda feira que fala 24 horas          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:41,urgente,,,,,,,,2f744bf9-f156-41c3-8e24-c84d80be1593,326523855,urgente          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:45,Baixa velocidade,,,,,,,,e42da884-7e91-49e6-bce8-9d946f197672,186505843,Baixa velocidade          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:45,,,,,,,,,be1790f3-570c-40ed-8f9f-b79c75c93043,137500792,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:46,Ok,,,,,,,,67e25798-8410-4eb2-ad70-870aaaf6c3b5,186105499,Ok          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:47,Estou precisando de ajuda,Ajuda,,,,,,,8d13c7cc-f0c3-44f7-a408-8b300a87da14,344993123,Estou precisando de ajuda Ajuda         
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:50,,,,,,,,,07944daa-1d09-488f-8971-1ccb6d4a0a2a,330885466,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:51,Ok,Sim,,,,,,,0764b731-2b89-4e75-bfd7-2a1f4d2b311d,183060058,Ok Sim         
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:52,Oi,Oi,Oi,,,,,,42f74177-eb40-4312-a9fd-194082e7b4c5,278875851,Oi Oi Oi        
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:52,,,,,,,,,c489fdbc-ce18-469b-ae6c-19142fd5168a,339436898,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:54,,,,,,,,,786e5848-2b78-40d2-86d5-9e2b58f4b64f,326597906,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:55,,,,,,,,,deb88cff-b08a-4ad2-ad39-4b512e2a04f4,143851339,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:57,,,,,,,,,47bc972d-b81f-4be9-a329-5751b23868e5,326684909,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 14:59,Ok,,,,,,,,7a08c2d6-df21-41dc-b2db-9595519ae564,183572932,Ok          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:01,,,,,,,,,02db6838-c821-4395-8fde-5e0e40f73b36,327129208,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:02,,,,,,,,,6c1b59f0-8c5e-4e04-8dc1-e4afae8e6dbb,241400660,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:02,,,,,,,,,04d6e0b0-7115-4ec7-ae76-a2ce21e9438d,272926271,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:03,,,,,,,,,3a94ddeb-1723-467f-b11e-4b87c00056a8,144219147,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:06,Estou no aguardo,,,,,,,,c7d5c480-79a8-4170-92d2-772954a8c18d,326757003,Estou no aguardo          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:06,,,,,,,,,e54a108f-b270-4371-ae24-a109eb6c7b2e,337782302,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:06,Preciso de ajuda,,,,,,,,d9eb7d48-4a53-40d8-bdc5-aef43895c326,328528176,Preciso de ajuda          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:11,Visita do técnico?,,,,,,,,9a496672-07d2-402c-ba48-595bedfcdd4b,312131678,Visita do técnico?          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:12,,,,,,,,,2f7f8572-5ab4-43e0-b8c3-d6dbf6f85a48,266776693,          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:13,Já estou há 3 dias sem internet.,,,,,,,,be626733-9c60-464c-ba09-708bc419fa76,326630530,Já estou há 3 dias sem internet.          
"Vi que você já possui um bilhete de defeito aberto com a gente. 

Mas não se preocupe, ele já está sendo tratado e em breve você receberá informações sobre o andamento do seu atendimento.

A previsão de correção é de 24 horas.",12/14/2022 15:14,Bela prenki ??,Quer voltar não né,Não quer né,????,Bro fuck you,????,,,34b86afb-0b4f-4ef1-9e64-f92eabbdf077,329884367,Bela prenki ?? Quer voltar não né Não quer né ???? Bro fuck you ????     
